"AID","name","orcid","hindex","i10index","_affilliation","_afilldaterange","_afillEID","flagged","openalexid"
"120580","Albert V. Davydov","https://orcid.org/0000-0003-4512-2311",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5091851475"
"120581","Kang L. Wang","https://orcid.org/0000-0002-9363-1279",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5101614094"
"120582","Pravin Kavle","https://orcid.org/0000-0002-4066-7905",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5009889778"
"120583","Aiden Ross","https://orcid.org/0009-0001-8195-6172",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5023398958"
"120584","Harikrishnan KP",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5114623606"
"120585","Peter Meisenheimer","https://orcid.org/0000-0002-8903-3065",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5000333870"
"120586","Arvind Dasgupta","https://orcid.org/0000-0002-5130-6937",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5027680890"
"120587","Jiyuan Yang","https://orcid.org/0009-0001-1931-1533",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5033143514"
"120588","Ching‐Che Lin",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5109063369"
"120589","Hao Pan","https://orcid.org/0000-0001-9620-3440",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5083388004"
"120590","Piush Behera","https://orcid.org/0000-0002-7550-0208",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5068902757"
"120591","Eric Parsonnet","https://orcid.org/0000-0003-0723-6887",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5019775388"
"120592","Xiaoxi Huang",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5104089633"
"120593","Jacob A. Zorn",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5075371690"
"120594","Yu‐Tsun Shao","https://orcid.org/0000-0002-5574-0490",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5089913117"
"120595","Sujit Das","https://orcid.org/0000-0001-9823-0207",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5032927089"
"120596","Shi Liu","https://orcid.org/0000-0002-8488-4848",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5100655371"
"120597","David A. Muller","https://orcid.org/0000-0003-4129-0473",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5042016235"
"120598","R. Ramesh","https://orcid.org/0000-0003-0524-1332",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5014493844"
"120599","Long‐Qing Chen","https://orcid.org/0000-0003-3359-3781",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5100333572"
"120600","Lane W. Martin","https://orcid.org/0000-0003-1889-2513",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5050740079"
"120601","Hichem Guerboukha","https://orcid.org/0000-0002-7775-2011",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5078246897"
"120602","Masoud Sakaki","https://orcid.org/0000-0001-6238-8360",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5018919177"
"120603","Rabi Shrestha","https://orcid.org/0000-0002-6539-750X",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5000533068"
"120604","Jingwen Li","https://orcid.org/0000-0002-6148-4489",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5100397289"
"120605","Johanna Kölbel","https://orcid.org/0000-0002-9820-1892",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5003754548"
"120606","Niels Benson","https://orcid.org/0000-0002-2632-4826",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5032175135"
"120607","Daniel M. Mittleman","https://orcid.org/0000-0003-4277-7419",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5031962457"
"120608","Yan V. Demyanov",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5039477551"
"120609","Zihao Ma",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5040599204"
"120610","Zhenglin Jia","https://orcid.org/0000-0002-8579-7076",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5055297787"
"120611","М. И. Рахманова",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5113215938"
"120612","Gia M. Carignan","https://orcid.org/0000-0002-1152-3320",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5072565495"
"120613","Irina Yu. Bagryanskaya","https://orcid.org/0000-0001-7760-5540",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5086385991"
"120614","V. S. Sulyaeva","https://orcid.org/0000-0001-6940-057X",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5089754685"
"120615","Anastasiya A. Globa","https://orcid.org/0000-0003-1766-173X",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5087248590"
"120616","Valery K. Brel","https://orcid.org/0000-0003-4645-3251",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5087207252"
"120617","Lingqiang Meng","https://orcid.org/0000-0003-0405-6338",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5074656831"
"120618","Hong Meng","https://orcid.org/0000-0001-5877-359X",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5015726778"
"120619","Qianqian Lin","https://orcid.org/0000-0002-6144-1761",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5082675075"
"120620","Jing Li","https://orcid.org/0000-0001-7792-4322",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5100336796"
"120621","Alexander V. Artem’ev","https://orcid.org/0000-0002-1389-7078",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5081217827"
"120622","Zhengyu Du",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5101146351"
"120623","Shantanu Singh","https://orcid.org/0000-0001-6765-7152",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5024462990"
"120624","Tieyan Chang","https://orcid.org/0000-0002-7434-3714",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5036198500"
"120625","Jiaheng Li","https://orcid.org/0000-0002-1172-8000",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5100707182"
"120626","Batyr Ilyas","https://orcid.org/0000-0002-5135-2378",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5016723269"
"120627","Qian Song","https://orcid.org/0000-0003-1193-1540",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5027353348"
"120628","Ting‐Ran Liu",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5040997716"
"120629","Riccardo Comin","https://orcid.org/0000-0002-1069-9973",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5069803910"
"120630","Nuh Gedik",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5006803367"
"120631","Nicholas S. Settineri","https://orcid.org/0000-0003-0272-454X",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5053912358"
"120632","Yu‐Sheng Chen","https://orcid.org/0000-0001-6593-5155",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5100736720"
"120633","Stephen B. Cronin","https://orcid.org/0000-0001-9153-7687",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5037166357"
"120634","Jayakanth Ravichandran","https://orcid.org/0000-0001-5030-9143",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5030794099"
"120635","Christoffer Bræstrup","https://orcid.org/0000-0002-1730-5818",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5092480842"
"120636","Xiao Xiao","https://orcid.org/0000-0002-4671-6835",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5032858693"
"120637","Francisco García‐González","https://orcid.org/0000-0003-1743-2232",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5030221723"
"120638","Theis Brock‐Nannestad","https://orcid.org/0000-0002-4008-3934",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5035308739"
"120639","Daniel Aranda","https://orcid.org/0000-0003-0747-6266",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5074214730"
"120640","Si Tong Bao",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5000030245"
"120641","Daniel Čavlović","https://orcid.org/0000-0003-4057-6648",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5027413757"
"120642","Haoyu Jiang","https://orcid.org/0000-0002-8279-6297",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5102022250"
"120643","Fay Ng",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5057991338"
"120644","Colin Nuckolls","https://orcid.org/0000-0002-0384-5493",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5007637381"
"120645","Fabrizio Santoro","https://orcid.org/0000-0003-4402-2685",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5026769752"
"120646","Michael Pittelkow","https://orcid.org/0000-0002-3371-9500",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5066170154"
"120647","Shuxin Zhang","https://orcid.org/0000-0001-5352-8958",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5048900141"
"120648","Ruihao Wang","https://orcid.org/0000-0002-9046-0662",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5101629578"
"120649","Xiaoyan Yin","https://orcid.org/0000-0003-3510-8719",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5001577771"
"120650","Luhui Yang","https://orcid.org/0000-0001-8652-5438",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5079438990"
"120651","Rolf Müller","https://orcid.org/0000-0001-8358-4053",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5089500765"
"120652","Soo‐hyon Phark","https://orcid.org/0000-0002-0541-5083",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5010842396"
"120653","Hong Thi Bui","https://orcid.org/0009-0000-7499-646X",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5074250219"
"120654","Alejandro Ferrón","https://orcid.org/0000-0001-8106-4193",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5067203719"
"120655","J. Fernández‐Rossier","https://orcid.org/0000-0003-2297-0289",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5063463403"
"120656","Jose Reina‐Gálvez","https://orcid.org/0000-0001-7587-056X",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5012969493"
"120657","Christoph Wolf","https://orcid.org/0000-0002-9340-9782",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5077429844"
"120658","Yu Wang","https://orcid.org/0000-0003-0506-2932",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5023187132"
"120659","Kai Yang","https://orcid.org/0000-0002-5863-3666",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5086593851"
"120660","Andreas J. Heinrich","https://orcid.org/0000-0001-6204-471X",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5101407389"
"120661","Christopher P. Lutz","https://orcid.org/0000-0002-7993-4759",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5056630685"
"120662","Joo Hwan Ko","https://orcid.org/0000-0001-8129-4319",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5085928616"
"120663","Jin‐Hwi Park",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5111016200"
"120664","Young Jin Yoo","https://orcid.org/0000-0002-6490-2324",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5009098108"
"120665","Sehui Chang","https://orcid.org/0000-0002-2216-0166",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5073033923"
"120666","Jiwon Kang","https://orcid.org/0000-0003-2414-6963",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5100609270"
"120667","Aiguo Wu","https://orcid.org/0000-0001-7200-8923",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5021213624"
"120668","Fang Yang","https://orcid.org/0000-0003-4855-585X",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5100729265"
"120669","Sejeong Kim","https://orcid.org/0000-0001-9836-3608",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5075473131"
"120670","Hae‐Gon Jeon","https://orcid.org/0000-0003-1105-1666",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5041516963"
"120671","Young Min Song","https://orcid.org/0000-0002-4473-6883",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5064646479"
"120672","Furong Cheng",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5101714421"
"120673","Ting Su","https://orcid.org/0000-0001-5254-1595",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5101483206"
"120674","Yangtengyu Liu","https://orcid.org/0000-0002-3690-0989",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5059001425"
"120675","Shurong Zhou",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5051905350"
"120676","Jialong Qi","https://orcid.org/0000-0001-6361-7479",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5033679543"
"120677","Weisheng Guo","https://orcid.org/0000-0002-8064-357X",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5058704811"
"120678","Guizhi Zhu","https://orcid.org/0000-0002-2945-7982",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5031447537"
"120679","Yuan Cao","https://orcid.org/0000-0002-3544-2664",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5071234092"
"120680","Bing Luo","https://orcid.org/0000-0003-0918-6326",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5008857362"
"120681","Atif Javaid","https://orcid.org/0000-0002-2537-0679",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5010997381"
"120682","Hong Ju Jung","https://orcid.org/0000-0002-1795-5853",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5079501546"
"120683","Tao Ma","https://orcid.org/0000-0002-0579-8045",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5080454065"
"120684","Chung‐Man Lim",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5016988755"
"120685","Ahmet Emre","https://orcid.org/0000-0002-0126-1494",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5077100126"
"120686","Xiaohui Wang","https://orcid.org/0000-0002-3769-2325",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5100410733"
"120687","Nicholas A. Kotov","https://orcid.org/0000-0002-6864-5804",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5083242280"
"120688","Tianlu Chen","https://orcid.org/0000-0003-1798-5435",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5101987223"
"120689","Lu Wang","https://orcid.org/0000-0002-3918-3399",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5100364442"
"120690","Guoxiang Xie","https://orcid.org/0000-0002-0951-4150",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5051833306"
"120691","Bruce S. Kristal","https://orcid.org/0000-0001-6103-7745",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5043090582"
"120692","Xiaojiao Zheng","https://orcid.org/0000-0002-5737-3866",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5101623564"
"120693","Tao Sun","https://orcid.org/0000-0003-4163-1098",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5101516344"
"120694","Matthias Arnold","https://orcid.org/0000-0002-4666-0923",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5075410200"
"120695","Gregory Louie","https://orcid.org/0000-0002-3267-7070",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5022104848"
"120696","Mengci Li","https://orcid.org/0000-0002-8181-2232",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5008364904"
"120697","Lirong Wu",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5080790415"
"120698","Siamak MahmoudianDehkordi","https://orcid.org/0000-0002-6843-1718",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5072914653"
"120699","Matthew J. Sniatynski","https://orcid.org/0000-0003-2915-6677",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5025049752"
"120700","Kamil Borkowski","https://orcid.org/0000-0003-3637-3450",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5012993038"
"120701","Qihao Guo","https://orcid.org/0000-0001-5079-8047",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5088012417"
"120702","Junliang Kuang","https://orcid.org/0009-0002-1672-8066",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5086501226"
"120703","Jieyi Wang",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5061247855"
"120704","Kwangsik Nho","https://orcid.org/0000-0002-7624-3872",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5087302585"
"120705","Zhenxing Ren","https://orcid.org/0000-0003-3009-5875",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5084696236"
"120706","Alexandra Kueider‐Paisley","https://orcid.org/0000-0001-7132-5003",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5014370934"
"120707","Colette Blach","https://orcid.org/0000-0003-1264-0614",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5001108380"
"120708","Rima Kaddurah‐Daouk","https://orcid.org/0000-0003-1858-5732",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5025091889"
"120709","Wei Jia","https://orcid.org/0000-0002-3739-8994",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5100404644"
"120710","Lang Chen","https://orcid.org/0000-0002-3527-4381",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5100449996"
"120711","Hongwei Yi","https://orcid.org/0000-0002-2144-6883",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5008425887"
"120712","Qingtian Li",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5101656641"
"120713","Tianhao Duan","https://orcid.org/0000-0002-1737-6114",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5088908806"
"120714","Xin Liu","https://orcid.org/0000-0001-7949-1436",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5100352143"
"120715","Linfeng Li","https://orcid.org/0000-0003-2820-3187",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5113611118"
"120716","Helen Y. Wang","https://orcid.org/0000-0002-3112-2081",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5073089482"
"120717","Changsheng Xing","https://orcid.org/0000-0001-6582-9037",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5065864147"
"120718","Rong‐Fu Wang","https://orcid.org/0000-0002-8834-2763",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5008345844"
"120719","Shipei Zhu","https://orcid.org/0000-0001-9056-7817",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5009772023"
"120720","Huanqing Cui","https://orcid.org/0000-0002-0804-5890",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5003764837"
"120721","Yi Pan","https://orcid.org/0000-0003-2218-275X",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5089498429"
"120722","Derek Popple","https://orcid.org/0000-0002-3189-1948",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5082347465"
"120723","Ganhua Xie","https://orcid.org/0009-0000-9340-7325",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5086968404"
"120724","Zachary Fink","https://orcid.org/0000-0002-8289-3185",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5044641402"
"120725","Jiale Han","https://orcid.org/0009-0007-7327-4255",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5083929505"
"120726","Alex Zettl","https://orcid.org/0000-0001-6330-136X",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5030169722"
"120727","Ho Cheung Shum","https://orcid.org/0000-0002-6365-8825",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5111752434"
"120728","Thomas P. Russell","https://orcid.org/0000-0001-6384-5826",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5029685348"
"120729","Yu Wang","https://orcid.org/0000-0001-8731-0156",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5100445112"
"120730","Hui Xue","https://orcid.org/0000-0002-8883-4717",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5103153052"
"120731","Xiaohui Zhu","https://orcid.org/0000-0001-9146-8909",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5072952011"
"120732","Dong Lin","https://orcid.org/0000-0002-0303-2599",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5100325679"
"120733","Zheng Chen","https://orcid.org/0000-0002-6582-847X",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5100370673"
"120734","Xin Dong","https://orcid.org/0000-0002-7112-0224",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5008230312"
"120735","Junru Chen","https://orcid.org/0000-0003-4553-6979",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5065096073"
"120736","Mingchen Shi",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5002648269"
"120737","Yuchao Ni",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5101196837"
"120738","Jonathan Cao",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5104290486"
"120739","Rebecca Wu",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5106942119"
"120740","Connie Kang",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5054619065"
"120741","Xinyao Pang",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5048500500"
"120742","Francesco Crea","https://orcid.org/0000-0002-4903-2973",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5029919899"
"120743","Yen‐Yi Lin","https://orcid.org/0000-0002-4379-1231",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5048247983"
"120744","Colin C. Collins","https://orcid.org/0000-0001-6148-6110",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5050325886"
"120745","Martin Gleave","https://orcid.org/0000-0003-4235-0167",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5062125605"
"120746","Abhijit Parolia","https://orcid.org/0000-0003-0238-221X",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5044397683"
"120747","Arul M. Chinnaiyan","https://orcid.org/0000-0001-9282-3415",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5003311852"
"120748","Christopher J. Ong","https://orcid.org/0000-0002-0175-8724",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5073231763"
