"EID","name","namenative","rorid","city","_types","_aliases","wikiurl","establishedyear","geonamesid","countrycode","countryname","grid","_wikidataid","_childror","_parentror","_relatedror","_latlong","status","_acronyms","_links","_predror","_succror","_isni","flagged","openalexid","flatparent","openalexfid","_childid","_parentid","_relatedid"
"231436","United States Air Mobility Command",NULL,"https://ror.org/03sbefh90",NULL,"{FED-DOD}",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/I4405256114",NULL,NULL,NULL,"{https://openalex.org/I4210102105,https://openalex.org/I4405255975}",NULL
"224362","United States Naval Forces Europe-Africa",NULL,"https://ror.org/03jdm4e29","Naples","{FED-DOD}","{""U.S. 6th Fleet"","" U.S. Naval Forces Europe-Africa""}","https://en.wikipedia.org/wiki/United_States_Naval_Forces_Europe-Africa",NULL,3172394,"IT","Italy",NULL,NULL,"{}","{https://ror.org/03ar0mv07,https://ror.org/04g8ye561,https://ror.org/05yemb122}","{}","{40.85216,14.26811}","active","{NAVEUR-AF}","{https://www.c6f.navy.mil}","{}","{}","{""""}",NULL,"https://openalex.org/I4405255913","https://ror.org/03ar0mv0",NULL,NULL,"{https://openalex.org/I3130687028,https://openalex.org/I4405256739,https://openalex.org/I4405258028}",NULL
"216886","Naval Facilities Engineering and Expeditionary Warfare Center",NULL,"https://ror.org/0103y3647","Port Hueneme","{FED-DOD}","{""NAVFAC Expeditionary Warfare Center""}",NULL,2012,5384339,"US","United States",NULL,NULL,"{}","{https://ror.org/0539h2w52}","{}","{34.14778,-119.19511}","active","{""NAVFAC EXWC""}","{https://exwc.navfac.navy.mil}","{}","{}","{""""}",NULL,"https://openalex.org/I4388482668","https://ror.org/0539h2w5",NULL,NULL,"{https://openalex.org/I169781563}",NULL
"231536","U.S. Army Aviation Center of Excellence",NULL,"https://ror.org/03ap74s16",NULL,"{FED-DOD}",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/I4405255704",NULL,NULL,NULL,"{https://openalex.org/I4389425427}",NULL
"225178","United States Army Medical Command",NULL,"https://ror.org/04vrzee53","San Antonio","{FED-DOD}","{""""}","https://en.wikipedia.org/wiki/United_States_Army_Medical_Command",1993,4726206,"US","United States","grid.481489.8",NULL,"{https://ror.org/05rpr6785,https://ror.org/03cd02q50,https://ror.org/01ajqvg59,https://ror.org/03qhdpz92}","{https://ror.org/035w1gb98}","{}","{29.42412,-98.49363}","active","{MEDCOM}","{https://www.army.mil/armymedicine/}","{}","{}","{""0000 0001 0689 287X""}",NULL,"https://openalex.org/I106965489","https://ror.org/035w1gb9",NULL,"{https://openalex.org/I1297440294,https://openalex.org/I2802581893,https://openalex.org/I4210102123,https://openalex.org/I4400008965}","{https://openalex.org/I1304082316}",NULL
"225156","59th Medical Wing",NULL,"https://ror.org/01sq4yt06","San Antonio","{FED-DOD}","{""""}","https://en.wikipedia.org/wiki/59th_Medical_Wing",1941,4726206,"US","United States","grid.476822.d",NULL,"{https://ror.org/025m0q735}","{https://ror.org/05wnp9598}","{}","{29.42412,-98.49363}","active","{MDW}","{http://www.59mdw.af.mil/News/ArticleDisplay/tabid/2553/Article/407547/359th-medical-operations-squadron-welcomes-new-commander.aspx}","{}","{}","{""0000 0004 6040 4031""}",NULL,"https://openalex.org/I4210119345","https://ror.org/05wnp959",NULL,"{https://openalex.org/I2799567722}","{https://openalex.org/I2802362820}",NULL
"199615","United States Marine Corps",NULL,"https://ror.org/05av6m066","Arlington","{FED-DOD}","{Marines,"" United States Marines""}","https://en.wikipedia.org/wiki/United_States_Marine_Corps",1775,4744709,"US","United States","grid.497574.c",NULL,"{https://ror.org/01fb0df08}","{https://ror.org/03ar0mv07}","{}","{38.88101,-77.10428}","active","{USMC}","{https://www.marines.mil/}","{}","{}","{""""}",NULL,"https://openalex.org/I4210162473","https://ror.org/03ar0mv0",NULL,"{https://openalex.org/I2799778796}","{https://openalex.org/I3130687028}",NULL
"225011","U.S. Army Space and Missile Defense Command",NULL,"https://ror.org/03agkn750","Redstone Arsenal","{FED-DOD}","{""United States Army Space and Missile Defense Command""}","https://en.wikipedia.org/wiki/United_States_Army_Space_and_Missile_Defense_Command",1997,7260623,"US","United States","grid.481225.8",NULL,"{https://ror.org/00mexna55}","{}","{}","{34.68387,-86.64764}","active","{SMDC,"" USASMDC""}","{https://www.smdc.army.mil}","{}","{}","{""0000 0004 0414 8782""}",NULL,"https://openalex.org/I862801819",NULL,NULL,"{https://openalex.org/I4388482694}","{https://openalex.org/I4405253758}",NULL
"224383","United States Space Force",NULL,"https://ror.org/02ypept83","Arlington","{FED-DOD}","{""U.S. Space Force""}","https://en.wikipedia.org/wiki/United_States_Space_Force",2019,4744709,"US","United States",NULL,NULL,"{https://ror.org/013yc5d80,https://ror.org/03kz56x72,https://ror.org/04qymaz42,https://ror.org/04yggzp50}","{https://ror.org/01973x930}","{}","{38.88101,-77.10428}","active","{USSF}","{https://www.spaceforce.mil}","{https://ror.org/00714tm23;}","{}","{""""}",NULL,"https://openalex.org/I4388482672","https://ror.org/01973x930;",NULL,"{https://openalex.org/I4405253812,https://openalex.org/I4405255953,https://openalex.org/I4405256969,https://openalex.org/I4405257149}","{https://openalex.org/I4210102105}",NULL
"173634","Patrick Air Force Base",NULL,"https://ror.org/00ayb2728","Titusville","{FED-DOD}","{""""}","https://en.wikipedia.org/wiki/Patrick_Air_Force_Base",1940,4175437,"US","United States","grid.487556.d",NULL,"{}","{https://ror.org/006gmme17}","{}","{28.61222,-80.80755}","active","{KCOF}","{http://www.patrick.af.mil/}","{}","{}","{""0000 0004 0628 0808""}",NULL,"https://openalex.org/I2799905938","https://ror.org/006gmme1",NULL,NULL,"{https://openalex.org/I4210089612}",NULL
"225078","Malcolm Grow Medical Clinic",NULL,"https://ror.org/04ydm6t76","Andrews Air Force Base Census Designated Place","{FED-DOD}","{""""}","https://en.wikipedia.org/wiki/Malcolm_Grow_Medical_Clinic",1958,7257935,"US","United States","grid.416348.c",NULL,"{}","{https://ror.org/03df8gj37}","{https://ror.org/04r3kq386}","{38.80531,-76.8746}","active","{MGMCSC}","{http://www.79mdw.af.mil/units/779thmedicalgroup/}","{}","{}","{""0000 0004 0418 7036""}",NULL,"https://openalex.org/I2800275662","https://ror.org/03df8gj3",NULL,NULL,"{https://openalex.org/I2800250139}","{https://openalex.org/I148314036}"
"139680","Air University",NULL,"https://ror.org/05jwcsm16","Montgomery","{FED-DOD}","{""""}","https://en.wikipedia.org/wiki/Air_University_(United_States_Air_Force)",1946,4076784,"US","United States","grid.465246.7",NULL,"{https://ror.org/03f9f1d95}","{https://ror.org/006gmme17,https://ror.org/05wnp9598}","{}","{32.36681,-86.29997}","active","{AU}","{http://www.au.af.mil}","{}","{}","{""""}",NULL,"https://openalex.org/I1294991024","https://ror.org/006gmme17",NULL,"{https://openalex.org/I55061410}","{https://openalex.org/I2802362820}",NULL
"225268","United States Naval Forces Central Command",NULL,"https://ror.org/059j2wh09","Manama","{FED-DOD}","{""U.S. Naval Forces Central Command""}","https://en.wikipedia.org/wiki/United_States_Naval_Forces_Central_Command",NULL,290340,"BH","Bahrain",NULL,NULL,"{}","{https://ror.org/03ar0mv07,https://ror.org/04r9s9m52}","{}","{26.22787,50.58565}","active","{NAVCENT}","{https://www.cusnc.navy.mil}","{}","{}","{""""}",NULL,"https://openalex.org/I4405257452","https://ror.org/03ar0mv0",NULL,NULL,"{https://openalex.org/I3130687028,https://openalex.org/I4405256979}",NULL
"225288","United States Fleet Cyber Command",NULL,"https://ror.org/059vwwb84","Fort Meade","{FED-DOD}","{""U.S. Fleet Cyber Command""}","https://en.wikipedia.org/wiki/United_States_Fleet_Cyber_Command",NULL,7257909,"US","United States",NULL,NULL,"{}","{https://ror.org/03ar0mv07,https://ror.org/0566rpx77}","{}","{39.10815,-76.74323}","active","{FLTCYBERCOM}","{https://www.fcc.navy.mil}","{}","{}","{""""}",NULL,"https://openalex.org/I4405257462","https://ror.org/03ar0mv0",NULL,NULL,"{https://openalex.org/I3130687028,https://openalex.org/I4405257360}",NULL
"224588","Naval Aerospace Medical Institute",NULL,"https://ror.org/04rm24644","Pensacola","{FED-DOD}","{""""}",NULL,1946,4168228,"US","United States","grid.415863.d",NULL,"{}","{https://ror.org/03ar0mv07,https://ror.org/03cs53d16}","{}","{30.42131,-87.21691}","active","{NAMI}","{https://www.med.navy.mil/Navy-Medicine-Operational-Training-Command/Naval-Aerospace-Medical-Institute/}","{}","{}","{""0000 0000 8525 4309""}",NULL,"https://openalex.org/I4210151144","https://ror.org/03cs53d16",NULL,NULL,"{https://openalex.org/I3130687028,https://openalex.org/I4399598358}",NULL
"225308","United States Naval Academy",NULL,"https://ror.org/00znex860","Annapolis","{FED-DOD}","{""""}","https://en.wikipedia.org/wiki/United_States_Naval_Academy",1845,4347242,"US","United States","grid.265465.6",NULL,"{}","{https://ror.org/03ar0mv07}","{}","{38.97859,-76.49184}","active","{USNA}","{http://www.usna.edu/}","{}","{}","{""0000 0001 2296 3025""}",NULL,"https://openalex.org/I189158971","https://ror.org/03ar0mv0",NULL,NULL,"{https://openalex.org/I3130687028}",NULL
"224997","Navy Expeditionary Combat Command",NULL,"https://ror.org/03fqkgf18","Virginia Beach","{FED-DOD}","{""""}","https://en.wikipedia.org/wiki/Navy_Expeditionary_Combat_Command",NULL,4791259,"US","United States",NULL,NULL,"{}","{https://ror.org/03ar0mv07,https://ror.org/04w46c814}","{}","{36.85293,-75.97799}","active","{NECC}","{https://www.necc.usff.navy.mil}","{}","{}","{""""}",NULL,"https://openalex.org/I4405255836","https://ror.org/03ar0mv07",NULL,NULL,"{https://openalex.org/I3130687028,https://openalex.org/I4391012617}",NULL
"224666","Naval Air Systems Command",NULL,"https://ror.org/054ajk512","NAS Pax River","{FED-DOD}","{""""}","https://en.wikipedia.org/wiki/Naval_Air_Systems_Command",1966,7267585,"US","United States","grid.420427.7",NULL,"{https://ror.org/02wt4s775,https://ror.org/03cap2a49,https://ror.org/01zj39k81}","{https://ror.org/03ar0mv07}","{}","{38.28374,-76.41853}","active","{NAVAIR}","{https://www.navair.navy.mil}","{}","{}","{""0000 0004 0511 8526""}",NULL,"https://openalex.org/I2801056593","https://ror.org/03ar0mv0",NULL,"{https://openalex.org/I196443477,https://openalex.org/I2802749333,https://openalex.org/I4389425451}","{https://openalex.org/I3130687028}",NULL
"224531","United States Naval Forces Southern Command",NULL,"https://ror.org/00e5k6m88","Naval Station Mayport","{FED-DOD}","{""U.S. 4th Fleet"","" U.S. Naval Forces Southern Command""}","https://en.wikipedia.org/wiki/United_States_Naval_Forces_Southern_Command",NULL,6301672,"US","United States",NULL,NULL,"{}","{https://ror.org/03ar0mv07,https://ror.org/02ysb6405}","{}","{30.39076,-81.42509}","active","{NAVSOUTH}","{https://www.fourthfleet.navy.mil}","{}","{}","{""""}",NULL,"https://openalex.org/I4405253230","https://ror.org/03ar0mv0",NULL,NULL,"{https://openalex.org/I3130687028,https://openalex.org/I4405255387}",NULL
"142413","Wright-Patterson Air Force Base",NULL,"https://ror.org/0097e1k27","Wright-Patterson AFB","{FED-DOD}","{""""}","https://en.wikipedia.org/wiki/Wright-Patterson_Air_Force_Base",1917,7259649,"US","United States","grid.448385.6",NULL,"{}","{https://ror.org/006gmme17}","{}","{39.81113,-84.05731}","active","{AFB,"" WPAFB""}","{http://www.wpafb.af.mil/}","{}","{}","{""0000 0004 0643 4029""}",NULL,"https://openalex.org/I2799950915","https://ror.org/006gmme1",NULL,NULL,"{https://openalex.org/I4210089612}",NULL
"224578","Naval Strike and Air Warfare Center",NULL,"https://ror.org/01f0pxq13","NAS Fallon","{FED-DOD}","{""""}","https://en.wikipedia.org/wiki/Naval_Strike_and_Air_Warfare_Center",NULL,8081501,"US","United States",NULL,NULL,"{}","{https://ror.org/03ar0mv07}","{}","{39.41816,-118.70295}","active","{NSAWC}","{https://www.nsa.navy.mil}","{}","{}","{""""}",NULL,"https://openalex.org/I4405254133","https://ror.org/03ar0mv0",NULL,NULL,"{https://openalex.org/I3130687028}",NULL
"199486","Kirtland Air Force Base",NULL,"https://ror.org/04erk7g84","Albuquerque","{FED-DOD}","{""""}","https://en.wikipedia.org/wiki/Kirtland_Air_Force_Base",1942,5454711,"US","United States","grid.472535.2",NULL,"{}","{https://ror.org/006gmme17}","{}","{35.08449,-106.65114}","active","{""""}","{http://www.kirtland.af.mil/}","{}","{}","{""0000 0004 0430 7632""}",NULL,"https://openalex.org/I2800117799","https://ror.org/006gmme1",NULL,NULL,"{https://openalex.org/I4210089612}",NULL
"224280","United States Naval Special Warfare Command",NULL,"https://ror.org/054z15n55","Coronado","{FED-DOD}","{""U.S. Naval Special Warfare Command""}","https://en.wikipedia.org/wiki/Naval_Special_Warfare_Command",NULL,5339663,"US","United States",NULL,NULL,"{}","{https://ror.org/03ar0mv07,https://ror.org/03scae842}","{}","{32.68589,-117.18309}","active","{NAVSWC}","{https://www.navsoc.navy.mil}","{}","{}","{""""}",NULL,"https://openalex.org/I4405257327","https://ror.org/03ar0mv0",NULL,NULL,"{https://openalex.org/I3130687028,https://openalex.org/I4405256115}",NULL
"225245","Space Development Agency",NULL,"https://ror.org/03kz56x72","Pentagon","{FED-DOD}","{""""}","https://en.wikipedia.org/wiki/Space_Development_Agency",NULL,4778469,"US","United States",NULL,NULL,"{}","{https://ror.org/02ypept83}","{}","{38.87095,-77.05526}","active","{SDA}","{https://www.sda.mil}","{}","{}","{""""}",NULL,"https://openalex.org/I4405255953","https://ror.org/02ypept8",NULL,NULL,"{https://openalex.org/I4388482672}",NULL
"133946","Office of Naval Research",NULL,"https://ror.org/00rk2pe57","Arlington","{FED-DOD}","{""""}","https://en.wikipedia.org/wiki/Office_of_Naval_Research",1946,4744709,"US","United States","grid.482851.2",NULL,"{https://ror.org/04d23a975,https://ror.org/01dy3j343}","{https://ror.org/03ar0mv07}","{}","{38.88101,-77.10428}","active","{ONR}","{https://www.onr.navy.mil/}","{}","{}","{""0000 0001 0257 7469""}",NULL,"https://openalex.org/I175003984","https://ror.org/03ar0mv0",NULL,"{https://openalex.org/I1288214837,https://openalex.org/I4387154147}","{https://openalex.org/I3130687028}",NULL
"225097","Naval Education and Training Command",NULL,"https://ror.org/00m91n277","NAS Pensacola","{FED-DOD}","{""""}","https://en.wikipedia.org/wiki/Naval_Education_and_Training_Command",NULL,6301670,"US","United States",NULL,NULL,"{}","{https://ror.org/03ar0mv07}","{}","{30.35266,-87.31865}","active","{NETC}","{https://www.netc.navy.mil}","{}","{}","{""""}",NULL,"https://openalex.org/I4405253397","https://ror.org/03ar0mv0",NULL,NULL,"{https://openalex.org/I3130687028}",NULL
"143113","Joint Special Operations University",NULL,"https://ror.org/04zn7j940","Tampa","{FED-DOD}","{""""}","https://en.wikipedia.org/wiki/Joint_Special_Operations_University",2000,4174757,"US","United States","grid.449478.2",NULL,"{}","{}","{}","{27.94752,-82.45843}","active","{JSOU}","{https://jsou.socom.mil}","{}","{}","{""0000 0004 0429 4632""}",NULL,"https://openalex.org/I4210146573",NULL,NULL,NULL,"{https://openalex.org/I4405256115}",NULL
"213549","NUWC Newport Division",NULL,"https://ror.org/00zqysk61","Newport","{FED-DOD}","{""NUWC Newport"","" Naval Undersea Warfare Center Division Newport"","" Naval Undersea Warfare Center Newport Division""}",NULL,NULL,5223593,"US","United States",NULL,NULL,"{}","{https://ror.org/04bnxa153}","{}","{41.4901,-71.31283}","active","{""""}","{https://www.navsea.navy.mil/Home/Warfare-Centers/NUWC-Newport/}","{}","{}","{""""}",NULL,"https://openalex.org/I4388482710","https://ror.org/04bnxa15",NULL,NULL,"{https://openalex.org/I2799471739}",NULL
"225246","Bureau of Naval Personnel",NULL,"https://ror.org/02y81ys86","Naval Support Activity Mid-South","{FED-DOD}","{""""}","https://en.wikipedia.org/wiki/Bureau_of_Naval_Personnel",NULL,7267697,"US","United States",NULL,NULL,"{}","{https://ror.org/03ar0mv07}","{}","{35.33467,-89.86925}","active","{BUPERS}","{https://www.mynavyhr.navy.mil}","{}","{}","{""""}",NULL,"https://openalex.org/I4405255370","https://ror.org/03ar0mv0",NULL,NULL,"{https://openalex.org/I3130687028}",NULL
"213331","NUWC Keyport Division",NULL,"https://ror.org/029519s87","Keyport","{FED-DOD}","{""NUWC Keyport"","" Naval Undersea Warfare Center Keyport Division""}",NULL,NULL,5799696,"US","United States",NULL,NULL,"{}","{https://ror.org/04bnxa153}","{}","{47.70204,-122.62098}","active","{""""}","{https://www.navsea.navy.mil/Home/Warfare-Centers/NUWC-Keyport/}","{}","{}","{""0000 0004 0522 1099""}",NULL,"https://openalex.org/I4388482726","https://ror.org/04bnxa15",NULL,NULL,"{https://openalex.org/I2799471739}",NULL
"213421","NSWC Dahlgren Division",NULL,"https://ror.org/04yrq0159","Dahlgren","{FED-DOD}","{""NSWC Dahlgren"","" Naval Surface Warfare Center Dahlgren Division""}","https://en.wikipedia.org/wiki/Naval_Surface_Warfare_Center_Dahlgren_Division",NULL,4755143,"US","United States",NULL,NULL,"{}","{https://ror.org/03d4ecn10}","{}","{38.33124,-77.05109}","active","{NSWCDD}","{https://www.navsea.navy.mil/Home/Warfare-Centers/NSWC-Dahlgren/}","{}","{}","{""0000 0004 0648 0965""}",NULL,"https://openalex.org/I4388482641","https://ror.org/03d4ecn1",NULL,NULL,"{https://openalex.org/I2802287952}",NULL
"225256","United States Pacific Fleet",NULL,"https://ror.org/05083wh51","Joint Base Pearl Harbor Hickam","{FED-DOD}","{""U.S. Pacific Fleet""}","https://en.wikipedia.org/wiki/United_States_Pacific_Fleet",NULL,10173805,"US","United States",NULL,NULL,"{}","{https://ror.org/03ar0mv07,https://ror.org/056w4jg78}","{}","{21.34906,-157.94713}","active","{PACFLT}","{https://www.cpf.navy.mil}","{}","{}","{""""}",NULL,"https://openalex.org/I4405257192","https://ror.org/03ar0mv0",NULL,NULL,"{https://openalex.org/I3130687028,https://openalex.org/I4405257382}",NULL
"225049","Wilford Hall Ambulatory Surgical Center",NULL,"https://ror.org/025m0q735","San Antonio","{FED-DOD}","{""Wilford Hall Ambulatory Surgical Center"","" Wilford Hall Medical Center""}","https://en.wikipedia.org/wiki/Wilford_Hall_Ambulatory_Surgical_Center",1975,4726206,"US","United States","grid.417097.c",NULL,"{}","{https://ror.org/01sq4yt06}","{https://ror.org/04r3kq386}","{29.42412,-98.49363}","active","{WHASC}","{https://wilfordhall.tricare.mil}","{}","{}","{""0000 0000 8665 0557""}",NULL,"https://openalex.org/I2799567722","https://ror.org/01sq4yt06;",NULL,NULL,"{https://openalex.org/I4210119345}","{https://openalex.org/I148314036}"
"224892","Office of the Chief of Naval Operations",NULL,"https://ror.org/02x3zr378","Pentagon","{FED-DOD}","{""""}","https://en.wikipedia.org/wiki/Chief_of_Naval_Operations",NULL,4778469,"US","United States",NULL,NULL,"{}","{https://ror.org/03ar0mv07}","{}","{38.87095,-77.05526}","active","{OPNAV}","{https://www.cno.navy.mil}","{}","{}","{""""}",NULL,"https://openalex.org/I4405255346","https://ror.org/03ar0mv0",NULL,"{https://openalex.org/I4405254152}","{https://openalex.org/I3130687028}",NULL
"152923","Hanscom Air Force Base",NULL,"https://ror.org/03fvtr511","Bedford","{FED-DOD}","{""""}","https://en.wikipedia.org/wiki/Hanscom_Air_Force_Base",1942,4930183,"US","United States","grid.461680.d",NULL,"{}","{https://ror.org/006gmme17}","{}","{42.49065,-71.27617}","active","{""""}","{http://www.hanscom.af.mil/}","{}","{}","{""0000 0004 0614 6801""}",NULL,"https://openalex.org/I2800186634","https://ror.org/006gmme1",NULL,NULL,"{https://openalex.org/I4210089612}",NULL
"213430","NSWC Indian Head",NULL,"https://ror.org/012ba0982","Indian Head","{FED-DOD}","{""Indian Head Explosive Ordnance Disposal Technology Division"","" NSWC Indian Head Division"","" Naval Surface Warfare Center Indian Head"","" Naval Surface Warfare Center Indian Head Division""}","https://en.wikipedia.org/wiki/Indian_Head_Naval_Surface_Warfare_Center",NULL,4358916,"US","United States",NULL,NULL,"{}","{https://ror.org/03d4ecn10}","{}","{38.60012,-77.1622}","active","{""NSWC IHD"","" NSWC IHEODTD""}","{https://www.navsea.navy.mil/Home/Warfare-Centers/NSWC-Indian-Head/}","{}","{}","{""0000 0004 0648 0981""}",NULL,"https://openalex.org/I4388482648","https://ror.org/03d4ecn1",NULL,NULL,"{https://openalex.org/I2802287952}",NULL
"224436","Naval Information Warfare Systems Command",NULL,"https://ror.org/000ztjy10","San Diego","{FED-DOD}","{""Space and Naval Warfare Systems Command""}","https://en.wikipedia.org/wiki/Space_and_Naval_Warfare_Systems_Command",NULL,5391811,"US","United States","grid.482841.3",NULL,"{https://ror.org/01gs1cg95,https://ror.org/024b23796,https://ror.org/05v8y4456}","{https://ror.org/03ar0mv07}","{}","{32.71571,-117.16472}","active","{NAVWAR,"" SPAWAR""}","{https://www.navwar.navy.mil}","{}","{}","{""0000 0001 2325 8686""}",NULL,"https://openalex.org/I2802223155","https://ror.org/03ar0mv0",NULL,"{https://openalex.org/I1339224429,https://openalex.org/I4389425317,https://openalex.org/I4389425354}","{https://openalex.org/I3130687028}",NULL
"224762","United States Space Force Space Systems Command",NULL,"https://ror.org/04qymaz42","Los Angeles Air Force Base","{FED-DOD}","{""""}","https://en.wikipedia.org/wiki/Space_Systems_Command",NULL,7267765,"US","United States",NULL,NULL,"{}","{https://ror.org/013yc5d8,https://ror.org/02ypept83}","{}","{33.91502,-118.37489}","active","{SSC}","{https://www.ssc.spaceforce.mil}","{}","{}","{""""}",NULL,"https://openalex.org/I4405256969","https://ror.org/013yc5d8",NULL,NULL,"{https://openalex.org/I4388482672}",NULL
"208413","Naval Research Laboratory Space Science Division",NULL,"https://ror.org/03hx19n93","Washington","{FED-DOD}","{""Geospace Science and Technology Branch"","" High-Energy Space Environment Branch"","" NRL Space Science Division"","" Naval Research Laboratory Geospace Science and Technology Branch"","" Naval Research Laboratory High-Energy Space Environment Branch"","" Solar and Heliospheric"","" Solar and Heliospheric Physics Branch""}",NULL,NULL,4140963,"US","United States",NULL,NULL,"{}","{https://ror.org/04d23a975}","{}","{38.89511,-77.03637}","active","{""""}","{https://www.nrl.navy.mil/Our-Work/Areas-of-Research/Space-Science/}","{}","{}","{""""}",NULL,"https://openalex.org/I4388482645","https://ror.org/04d23a97",NULL,NULL,"{https://openalex.org/I1288214837}",NULL
"225285","David Grant USAF Medical Center",NULL,"https://ror.org/05ya3ee02","Fairfield","{FED-DOD}","{""""}","https://en.wikipedia.org/wiki/David_Grant_USAF_Medical_Center",1943,5347335,"US","United States","grid.462085.d",NULL,"{}","{https://ror.org/03df8gj37,https://ror.org/006gmme17}","{https://ror.org/04r3kq386}","{38.24936,-122.03997}","active","{DGMC}","{https://travis.tricare.mil}","{}","{}","{""0000 0004 0418 6551""}",NULL,"https://openalex.org/I2800811450","https://ror.org/006gmme17",NULL,NULL,"{https://openalex.org/I2800250139,https://openalex.org/I4210089612}","{https://openalex.org/I148314036}"
"224690","Space Delta 3",NULL,"https://ror.org/00fzkn482","Peterson SFB","{FED-DOD}","{""""}","https://en.wikipedia.org/wiki/Mission_Delta_3",NULL,7267255,"US","United States",NULL,NULL,"{}","{https://ror.org/013yc5d80}","{}","{38.82357,-104.69501}","active","{""DEL 3""}","{https://www.spaceforce.mil/About-Us/Fact-Sheets/Fact-Sheet-Display/Article/3741156/space-delta-3/}","{}","{}","{""""}",NULL,"https://openalex.org/I4405253275","https://ror.org/013yc5d8",NULL,NULL,"{https://openalex.org/I4405253812}",NULL
"183580","Maxwell Air Force Base",NULL,"https://ror.org/005278833","Alabama","{FED-DOD}","{""Maxwell AFB"","" Maxwell-Gunter Air Force Base""}","https://en.wikipedia.org/wiki/Maxwell_Air_Force_Base",1910,5106870,"US","United States","grid.499282.c",NULL,"{}","{https://ror.org/006gmme17}","{}","{43.09645,-78.39086}","active","{""""}","{https://www.maxwell.af.mil}","{}","{}","{""0000 0001 2351 0730""}",NULL,"https://openalex.org/I4210088528","https://ror.org/006gmme1",NULL,NULL,"{https://openalex.org/I4210089612}",NULL
"208471","Naval Research Laboratory Space Systems Development Division",NULL,"https://ror.org/05rr9sv60","Washington","{FED-DOD}","{""Advanced Space Positioning Navigation and Timing Branch"","" Advanced Systems Technology Branch"","" Command, Control, Communications, Computers,and Intelligence Branch"","" Mission Development Branch"","" NRL Space Systems Development Division"","" Naval Research Laboratory Advanced Space Positioning Navigation and Timing Branch"","" Naval Research Laboratory Advanced Systems Technology Branch"","" Naval Research Laboratory Command, Control, Communications, Computers,and Intelligence Branch"","" Naval Research Laboratory Mission Development Branch"","" Naval Research Laboratory Space Systems Development Department""}",NULL,NULL,4140963,"US","United States",NULL,NULL,"{}","{https://ror.org/04d23a975}","{}","{38.89511,-77.03637}","active","{""NRL SSDD"","" SSDD""}","{https://www.nrl.navy.mil/ssdd/}","{}","{}","{""""}",NULL,"https://openalex.org/I4388482646","https://ror.org/04d23a97",NULL,NULL,"{https://openalex.org/I1288214837}",NULL
"221599","Community Coordinated Modeling Center",NULL,"https://ror.org/01dy3j343","Greenbelt","{FED-DOD}","{""""}","https://en.wikipedia.org/wiki/Community_Coordinated_Modeling_Center",1998,4356847,"US","United States",NULL,NULL,"{}","{https://ror.org/0171mag52,https://ror.org/021nxhr62,https://ror.org/00rk2pe57,https://ror.org/006gmme17}","{https://ror.org/02z5nhe81}","{39.00455,-76.87553}","active","{CCMC}","{https://ccmc.gsfc.nasa.gov}","{}","{}","{""""}",NULL,"https://openalex.org/I4387154147","https://ror.org/0171mag52",NULL,NULL,"{https://openalex.org/I1306266525,https://openalex.org/I1311060795,https://openalex.org/I175003984,https://openalex.org/I4210089612}","{https://openalex.org/I1308126019}"
"152920","Eglin Air Force Base",NULL,"https://ror.org/002c7zk35","Eglin Air Force Base","{FED-DOD}","{""Valparaiso Bombing and Gunnery Base""}","https://en.wikipedia.org/wiki/Eglin_Air_Force_Base",1935,7259720,"US","United States","grid.461677.5",NULL,"{}","{https://ror.org/006gmme17}","{}","{30.45907,-86.55026}","active","{""""}","{http://www.eglin.af.mil/}","{}","{}","{""0000 0004 0632 0304""}",NULL,"https://openalex.org/I2801461044","https://ror.org/006gmme1",NULL,NULL,"{https://openalex.org/I4210089612}",NULL
"222703","U.S. Air Force Test Center",NULL,"https://ror.org/04k0tth05","Edwards Air Force Base","{FED-DOD}","{""412th Test Wing"","" Air Force Test Center"","" U.S. Air Force 412th Test Wing"","" U.S. Air Force Flight Test Center"","" United States Air Force 412th Test Wing"","" United States Air Force Flight Test Center"","" United States Air Force Test Center""}","https://en.wikipedia.org/wiki/Air_Force_Test_Center",1951,7261098,"US","United States",NULL,NULL,"{}","{https://ror.org/02m4c1x70}","{}","{34.91637,-117.93535}","active","{AFFTC,"" AFTC""}","{https://www.aftc.af.mil}","{}","{}","{""""}",NULL,"https://openalex.org/I4389425236","https://ror.org/02m4c1x7",NULL,NULL,"{https://openalex.org/I4389425425}",NULL
"179476","Edwards Air Force Base",NULL,"https://ror.org/0079vgv93","Edwards Air Force Base","{FED-DOD}","{""""}","https://en.wikipedia.org/wiki/Edwards_Air_Force_Base",1933,7261098,"US","United States","grid.494596.3",NULL,"{}","{https://ror.org/006gmme17}","{}","{34.91637,-117.93535}","active","{AFB}","{http://www.edwards.af.mil/}","{}","{}","{""0000 0004 0432 7756""}",NULL,"https://openalex.org/I4210089296","https://ror.org/006gmme1",NULL,NULL,"{https://openalex.org/I4210089612}",NULL
